tarjeta;es;Fecha;Hora;Tipo
PF6528;A;07/01/2020;1235;;
PF0477;E;16/01/2020;0730;;
PF1757;E;16/01/2020;0730;;
PF1946;E;16/01/2020;0731;;
PF0493;E;16/01/2020;0732;;
PF0466;E;16/01/2020;0732;;
PF0500;E;16/01/2020;0733;;
PF3944;E;16/01/2020;0733;;
PF0488;E;16/01/2020;0734;;
PF1954;E;16/01/2020;0734;;
PF1955;E;16/01/2020;0735;;
PF5364;E;16/01/2020;0745;;
PF1955;P;16/01/2020;1150;;
PF0522;P;16/01/2020;1150;;
PF1954;P;16/01/2020;1151;;
PF0523;P;16/01/2020;1151;;
PF2883;P;16/01/2020;1151;;
PF1948;P;16/01/2020;1156;;
PF0474;A;16/01/2020;1218;;
PF1945;A;16/01/2020;1218;;
PF7818;A;16/01/2020;1218;;
PF1952;A;16/01/2020;1218;;
PF1950;A;16/01/2020;1218;;
PF1558;A;16/01/2020;1218;;
PF1856;A;16/01/2020;1219;;
PF1021;A;16/01/2020;1219;;
PF1951;A;16/01/2020;1220;;
PF4882;A;16/01/2020;1220;;
PF1946;A;16/01/2020;1220;;
PF3944;A;16/01/2020;1220;;
PF1873;A;16/01/2020;1220;;
PF0523;A;16/01/2020;1221;;
PF0490;A;16/01/2020;1221;;
PF4878;A;16/01/2020;1221;;
PF1944;A;16/01/2020;1221;;
PF1947;A;16/01/2020;1222;;
PF0469;A;16/01/2020;1222;;
PF0477;A;16/01/2020;1222;;
PF1881;A;16/01/2020;1222;;
PF2883;A;16/01/2020;1223;;
PF1955;A;16/01/2020;1227;;
PF0522;A;16/01/2020;1227;;
PF1954;A;16/01/2020;1228;;
PF1844;A;16/01/2020;1228;;
PF5364;A;16/01/2020;1228;;
PF1948;A;16/01/2020;1228;;
PF0491;A;16/01/2020;1228;;
PF0473;A;16/01/2020;1229;;
PF0475;A;16/01/2020;1232;;
PF0466;A;16/01/2020;1232;;
PF0494;A;16/01/2020;1232;;
PF0492;A;16/01/2020;1232;;
PF7819;A;16/01/2020;1234;;
PF1755;A;16/01/2020;1234;;
PF2884;A;16/01/2020;1234;;
PF0500;A;16/01/2020;1234;;
PF0493;A;16/01/2020;1234;;
PF0467;A;16/01/2020;1234;;
PF5363;A;16/01/2020;1234;;
PF1757;A;16/01/2020;1234;;
PF0488;A;16/01/2020;1235;;
PF1861;S;16/01/2020;1600;;
PF1863;S;16/01/2020;1600;;
PF1869;S;16/01/2020;1600;;
PF1883;S;16/01/2020;1601;;
PF1870;S;16/01/2020;1601;;
PF1860;S;16/01/2020;1800;;
PF1852;S;16/01/2020;1800;;
PF1853;E;17/01/2020;0721;;
PF1863;E;17/01/2020;0723;;
PF1860;E;17/01/2020;0723;;
PF1866;E;17/01/2020;0723;;
PF1875;E;17/01/2020;0723;;
PF5369;E;17/01/2020;0724;;
PF2885;E;17/01/2020;0724;;
PF1858;E;17/01/2020;0726;;
PF1865;E;17/01/2020;0727;;
PF1870;E;17/01/2020;0728;;
PF1869;E;17/01/2020;0728;;
PF1756;E;17/01/2020;0729;;
PF1861;E;17/01/2020;0729;;
PF1868;E;17/01/2020;0731;;
PF1852;E;17/01/2020;0732;;
PF1965;E;17/01/2020;0733;;
PF1867;E;17/01/2020;0733;;
PF1860;A;17/01/2020;1200;;
PF1866;A;17/01/2020;1200;;
PF1861;A;17/01/2020;1200;;
PF1867;A;17/01/2020;1200;;
PF1869;A;17/01/2020;1200;;
PF1868;A;17/01/2020;1200;;
PF2885;A;17/01/2020;1200;;
PF1865;A;17/01/2020;1200;;
PF1965;A;17/01/2020;1200;;
PF5369;A;17/01/2020;1200;;
PF1858;A;17/01/2020;1200;;
PF1852;A;17/01/2020;1200;;
PF1875;A;17/01/2020;1200;;
PF1863;A;17/01/2020;1201;;
PF1863;A;17/01/2020;1201;;
PF1870;A;17/01/2020;1201;;
PF1853;A;17/01/2020;1219;;
PF1756;A;17/01/2020;1219;;
PF1860;A;17/01/2020;1224;;
PF1868;A;17/01/2020;1227;;
PF2885;A;17/01/2020;1227;;
PF1865;A;17/01/2020;1227;;
PF1869;A;17/01/2020;1227;;
PF1861;A;17/01/2020;1228;;
PF1867;A;17/01/2020;1228;;
PF1875;A;17/01/2020;1228;;
PF5369;A;17/01/2020;1229;;
PF1866;A;17/01/2020;1229;;
PF1852;A;17/01/2020;1231;;
PF1965;A;17/01/2020;1231;;
PF1858;A;17/01/2020;1233;;
PF1863;A;17/01/2020;1244;;
PF1853;A;17/01/2020;1253;;
PF1883;A;17/01/2020;1254;;
PF1870;A;17/01/2020;1254;;
PF1756;A;17/01/2020;1256;;
PF1867;A;20/01/2020;1230;;
PF5369;A;20/01/2020;1230;;
PF1875;A;20/01/2020;1231;;
PF1852;A;20/01/2020;1231;;
PF1858;A;20/01/2020;1234;;
PF1853;A;20/01/2020;1234;;
PF1870;A;20/01/2020;1239;;
PF1883;A;20/01/2020;1241;;
PF1863;A;20/01/2020;1243;;
PF5369;A;20/01/2020;1257;;
PF5369;S;20/01/2020;1600;;
PF1853;S;20/01/2020;1600;;
PF1868;S;20/01/2020;1600;;
PF1852;S;20/01/2020;1600;;
PF1965;S;20/01/2020;1600;;
PF2885;S;20/01/2020;1600;;
PF1756;S;20/01/2020;1600;;
PF1858;S;20/01/2020;1600;;
PF1867;S;20/01/2020;1600;;
PF1860;S;20/01/2020;1600;;
PF1860;S;20/01/2020;1600;;
PF1875;S;20/01/2020;1600;;
PF1865;S;20/01/2020;1600;;
PF1861;S;20/01/2020;1601;;
PF1869;S;20/01/2020;1601;;
PF1863;S;20/01/2020;1601;;
PF1883;S;20/01/2020;1602;;
PF1870;S;20/01/2020;1602;;
PF1853;E;21/01/2020;0713;;
PF5369;E;21/01/2020;0714;;
PF5369;E;21/01/2020;0714;;
PF1875;E;21/01/2020;0716;;
PF1860;E;21/01/2020;0722;;
PF1868;E;21/01/2020;0723;;
PF2885;E;21/01/2020;0725;;
PF1870;E;21/01/2020;0725;;
PF1858;E;21/01/2020;0726;;
PF1869;E;21/01/2020;0726;;
PF1863;E;21/01/2020;0727;;
PF1852;E;21/01/2020;0728;;
PF1867;E;21/01/2020;0730;;
PF1861;E;21/01/2020;0730;;
PF1865;E;21/01/2020;0731;;
PF1756;E;21/01/2020;0732;;
PF1883;E;21/01/2020;0735;;
PF1865;A;21/01/2020;1201;;
PF1853;A;21/01/2020;1201;;
PF1861;A;21/01/2020;1201;;
PF1863;A;21/01/2020;1202;;
PF1875;A;21/01/2020;1203;;
PF1870;A;21/01/2020;1205;;
PF1883;A;21/01/2020;1205;;
PF2885;A;21/01/2020;1218;;
PF1869;A;21/01/2020;1218;;
PF1875;A;21/01/2020;1226;;
PF1865;A;21/01/2020;1229;;
PF1756;A;21/01/2020;1229;;
PF1861;A;21/01/2020;1230;;
PF1853;A;21/01/2020;1231;;
PF1870;A;21/01/2020;1244;;
PF6528;A;07/01/2020;1236;;
PF4099;A;07/01/2020;1237;;
PF1168;A;07/01/2020;1237;;
PF4019;A;07/01/2020;1237;;
PF1556;A;07/01/2020;1239;;
PF4848;A;07/01/2020;1240;;
PF1559;A;07/01/2020;1241;;
PF2920;A;07/01/2020;1241;;
PF2919;A;07/01/2020;1241;;
PF2940;A;07/01/2020;1241;;
PF0547;A;07/01/2020;1241;;
PF1551;A;07/01/2020;1241;;
PF0581;A;07/01/2020;1253;;
PF0553;A;07/01/2020;1253;;
PF0554;A;07/01/2020;1253;;
PF1898;A;07/01/2020;1253;;
PF1898;A;07/01/2020;1253;;
PF0580;A;07/01/2020;1254;;
PF0580;A;07/01/2020;1254;;
PF1897;A;07/01/2020;1254;;
PF1897;A;07/01/2020;1254;;
PF5058;A;07/01/2020;1300;;
PF1551;A;07/01/2020;1306;;
PF1168;A;07/01/2020;1306;;
PF4848;A;07/01/2020;1306;;
PF4019;A;07/01/2020;1307;;
PF4099;A;07/01/2020;1307;;
PF4218;A;07/01/2020;1307;;
PF1556;A;07/01/2020;1307;;
PF0530;A;07/01/2020;1405;;
PF0530;A;07/01/2020;1415;;
PF2068;A;07/01/2020;1433;;
PF1839;S;07/01/2020;1600;;
PF0540;S;07/01/2020;1601;;
PF0579;S;07/01/2020;1601;;
PF6528;S;07/01/2020;1601;;
PF0537;S;07/01/2020;1601;;
PF0532;S;07/01/2020;1601;;
PF5860;S;07/01/2020;1601;;
PF1840;S;07/01/2020;1601;;
PF0533;S;07/01/2020;1602;;
PF0536;S;07/01/2020;1602;;
PF0535;S;07/01/2020;1603;;
PF0534;S;07/01/2020;1603;;
PF0541;S;07/01/2020;1605;;
PF1897;S;07/01/2020;1605;;
PF4219;S;07/01/2020;1607;;
PF3686;S;07/01/2020;1607;;
PF0563;S;07/01/2020;1607;;
PF0553;S;07/01/2020;1607;;
PF0581;S;07/01/2020;1608;;
PF0580;E;08/01/2020;0719;;
PF1898;E;08/01/2020;0720;;
PF0576;E;08/01/2020;0720;;
PF1168;E;08/01/2020;0720;;
PF0530;E;08/01/2020;0720;;
PF1556;E;08/01/2020;0721;;
PF0553;E;08/01/2020;0722;;
PF1839;E;08/01/2020;0723;;
PF0547;E;08/01/2020;0723;;
PF0581;E;08/01/2020;0724;;
PF0563;E;08/01/2020;0724;;
PF3686;E;08/01/2020;0725;;
PF4019;E;08/01/2020;0725;;
PF4099;E;08/01/2020;0725;;
PF2952;E;08/01/2020;0726;;
PF4218;E;08/01/2020;0726;;
PF1897;E;08/01/2020;0726;;
PF5058;E;08/01/2020;0726;;
PF2920;E;08/01/2020;0727;;
PF3739;E;08/01/2020;0727;;
PF2940;E;08/01/2020;0728;;
PF2919;E;08/01/2020;0728;;
PF0579;E;08/01/2020;0731;;
PF1765;P;08/01/2020;0927;;
PF2068;A;08/01/2020;1200;;
PF1765;A;08/01/2020;1200;;
PF1839;A;08/01/2020;1200;;
PF1840;A;08/01/2020;1200;;
PF3739;A;08/01/2020;1205;;
PF4218;A;08/01/2020;1205;;
PF0547;A;08/01/2020;1209;;
PF2920;A;08/01/2020;1209;;
PF1559;A;08/01/2020;1209;;
PF2940;A;08/01/2020;1209;;
PF2919;A;08/01/2020;1209;;
PF2068;A;08/01/2020;1218;;
PF5860;A;08/01/2020;1218;;
PF1840;A;08/01/2020;1221;;
PF1765;A;08/01/2020;1221;;
PF0530;A;08/01/2020;1222;;
PF1839;A;08/01/2020;1223;;
PF0533;A;08/01/2020;1223;;
PF0534;A;08/01/2020;1223;;
PF0534;A;08/01/2020;1223;;
PF0576;A;08/01/2020;1223;;
PF0580;A;08/01/2020;1225;;
PF0580;A;08/01/2020;1226;;
PF5058;A;08/01/2020;1231;;
PF1897;A;08/01/2020;1232;;
PF0588;A;08/01/2020;1232;;
PF4218;A;08/01/2020;1232;;
PF4218;S;08/01/2020;1616;;
PF2901;S;08/01/2020;1616;;
PF1556;S;08/01/2020;1616;;
PF1559;S;08/01/2020;1617;;
PF1559;S;08/01/2020;1617;;
PF1551;S;08/01/2020;1617;;
PF4848;S;08/01/2020;1619;;
PF0576;S;08/01/2020;1624;;
PF1898;S;08/01/2020;1625;;
PF0541;S;08/01/2020;1626;;
PF3686;S;08/01/2020;1632;;
PF3739;S;08/01/2020;1703;;
PF0547;S;08/01/2020;1721;;
PF0530;S;08/01/2020;1800;;
PF0553;S;08/01/2020;1800;;
PF0580;S;08/01/2020;1800;;
PF1897;S;08/01/2020;1800;;
PF1765;S;08/01/2020;1801;;
PF2068;;09/01/2020;0558;;
PF0534;E;09/01/2020;0652;;
PF0588;E;09/01/2020;0703;;
PF1551;E;09/01/2020;0706;;
PF0552;E;09/01/2020;0706;;
PF0548;E;09/01/2020;0706;;
PF0540;E;09/01/2020;0706;;
PF0532;E;09/01/2020;0707;;
PF2901;E;09/01/2020;0711;;
PF4848;E;09/01/2020;0712;;
PF1559;E;09/01/2020;0712;;
PF1559;E;09/01/2020;0712;;
PF0536;E;09/01/2020;0714;;
PF6528;E;09/01/2020;0715;;
PF5860;E;09/01/2020;0715;;
PF0554;E;09/01/2020;0717;;
PF1713;E;09/01/2020;0717;;
PF1556;E;09/01/2020;0718;;
PF0541;E;09/01/2020;0718;;
PF5059;E;09/01/2020;0718;;
PF0580;E;09/01/2020;0719;;
PF0547;E;09/01/2020;0720;;
PF0535;E;09/01/2020;0720;;
PF0533;E;09/01/2020;0721;;
PF0553;E;09/01/2020;0721;;
PF3739;E;09/01/2020;0721;;
PF1714;E;09/01/2020;0721;;
PF1168;E;09/01/2020;0722;;
PF2919;E;09/01/2020;0722;;
PF2952;E;09/01/2020;0722;;
PF0530;E;09/01/2020;0723;;
PF1839;E;09/01/2020;0723;;
PF1840;E;09/01/2020;0723;;
PF2940;E;09/01/2020;0723;;
PF4218;E;09/01/2020;0724;;
PF0581;E;09/01/2020;0724;;
PF0579;E;09/01/2020;0726;;
PF5058;E;09/01/2020;0726;;
PF4099;E;09/01/2020;0727;;
PF4019;E;09/01/2020;0727;;
PF1897;E;09/01/2020;0727;;
PF0563;E;09/01/2020;0728;;
PF0537;E;09/01/2020;0728;;
PF3686;E;09/01/2020;0729;;
PF0576;E;09/01/2020;0733;;
PF2920;E;09/01/2020;0735;;
PF1765;P;09/01/2020;0925;;
PF0532;P;09/01/2020;1152;;
PF0536;P;09/01/2020;1152;;
PF0540;P;09/01/2020;1152;;
PF0537;S;09/01/2020;1600;;
PF6528;S;09/01/2020;1600;;
PF0532;S;09/01/2020;1600;;
PF0540;S;09/01/2020;1600;;
PF0533;S;09/01/2020;1600;;
PF0534;S;09/01/2020;1600;;
PF1839;S;09/01/2020;1601;;
PF1556;S;09/01/2020;1602;;
PF1840;S;09/01/2020;1603;;
PF5860;S;09/01/2020;1603;;
PF0581;S;09/01/2020;1603;;
PF4218;S;09/01/2020;1605;;
PF3686;S;09/01/2020;1608;;
PF0535;S;09/01/2020;1608;;
PF2919;S;09/01/2020;1608;;
PF0554;S;09/01/2020;1608;;
PF0580;S;09/01/2020;1608;;
PF0553;S;09/01/2020;1608;;
PF0530;S;09/01/2020;1609;;
PF0563;S;09/01/2020;1611;;
PF1714;S;09/01/2020;1612;;
PF1559;S;09/01/2020;1612;;
PF1559;S;09/01/2020;1612;;
PF2920;S;09/01/2020;1612;;
PF1168;S;09/01/2020;1612;;
PF4019;S;09/01/2020;1612;;
PF2901;S;09/01/2020;1612;;
PF1713;S;09/01/2020;1613;;
PF4848;S;09/01/2020;1613;;
PF1551;S;09/01/2020;1613;;
PF4099;S;09/01/2020;1614;;
PF0576;S;09/01/2020;1614;;
PF2940;S;09/01/2020;1614;;
PF0579;S;09/01/2020;1617;;
PF0588;S;07/01/2020;1608;;
PF1168;S;07/01/2020;1610;;
PF4019;S;07/01/2020;1610;;
PF4218;S;07/01/2020;1610;;
PF0554;S;07/01/2020;1611;;
PF5058;S;07/01/2020;1611;;
PF2919;S;07/01/2020;1612;;
PF0576;S;07/01/2020;1612;;
PF4099;S;07/01/2020;1614;;
PF0547;S;07/01/2020;1614;;
PF1559;S;07/01/2020;1614;;
PF1559;S;07/01/2020;1614;;
PF1559;S;07/01/2020;1614;;
PF2920;S;07/01/2020;1614;;
PF3739;S;07/01/2020;1614;;
PF1898;S;07/01/2020;1614;;
PF1551;S;07/01/2020;1617;;
PF4848;S;07/01/2020;1617;;
PF1556;S;07/01/2020;1623;;
PF2901;S;07/01/2020;1700;;
PF1714;S;07/01/2020;1702;;
PF0580;S;07/01/2020;1801;;
PF0530;S;07/01/2020;1801;;
PF0552;S;07/01/2020;1806;;
PF1765;S;07/01/2020;1806;;
PF2068;;08/01/2020;0558;;
PF0534;E;08/01/2020;0648;;
PF0555;E;08/01/2020;0650;;
PF0535;E;08/01/2020;0653;;
PF4219;E;08/01/2020;0656;;
PF1551;E;08/01/2020;0702;;
PF0552;E;08/01/2020;0702;;
PF0548;E;08/01/2020;0706;;
PF0540;E;08/01/2020;0706;;
PF0532;E;08/01/2020;0709;;
PF5059;E;08/01/2020;0710;;
PF5860;E;08/01/2020;0710;;
PF4848;E;08/01/2020;0711;;
PF2901;E;08/01/2020;0711;;
PF6528;E;08/01/2020;0713;;
PF0588;E;08/01/2020;0714;;
PF1713;E;08/01/2020;0714;;
PF0536;E;08/01/2020;0715;;
PF1559;E;08/01/2020;0716;;
PF1559;E;08/01/2020;0716;;
PF0554;E;08/01/2020;0717;;
PF0533;E;08/01/2020;0718;;
PF0541;E;08/01/2020;0718;;
PF1714;E;08/01/2020;0719;;
PF0537;E;08/01/2020;0719;;
PF1840;E;08/01/2020;0719;;
PF3739;A;08/01/2020;1232;;
PF0581;A;08/01/2020;1235;;
PF0553;A;08/01/2020;1235;;
PF2940;A;08/01/2020;1239;;
PF2919;A;08/01/2020;1239;;
PF0547;A;08/01/2020;1239;;
PF1559;A;08/01/2020;1239;;
PF2920;A;08/01/2020;1239;;
PF0554;A;08/01/2020;1241;;
PF4099;A;08/01/2020;1242;;
PF4848;A;08/01/2020;1242;;
PF1168;A;08/01/2020;1242;;
PF1556;A;08/01/2020;1243;;
PF4019;A;08/01/2020;1243;;
PF1897;A;08/01/2020;1245;;
PF0588;A;08/01/2020;1245;;
PF1551;A;08/01/2020;1246;;
PF1898;A;08/01/2020;1250;;
PF5058;A;08/01/2020;1255;;
PF0581;A;08/01/2020;1300;;
PF0553;A;08/01/2020;1300;;
PF1898;A;08/01/2020;1306;;
PF0554;A;08/01/2020;1306;;
PF4099;A;08/01/2020;1314;;
PF1168;A;08/01/2020;1314;;
PF1556;A;08/01/2020;1314;;
PF4848;A;08/01/2020;1314;;
PF4019;A;08/01/2020;1314;;
PF1551;A;08/01/2020;1318;;
PF0581;A;08/01/2020;1324;;
PF0532;S;08/01/2020;1600;;
PF0555;S;08/01/2020;1600;;
PF6528;S;08/01/2020;1600;;
PF0537;S;08/01/2020;1600;;
PF5860;S;08/01/2020;1601;;
PF0540;S;08/01/2020;1601;;
PF0536;S;08/01/2020;1601;;
PF0535;S;08/01/2020;1602;;
PF0534;S;08/01/2020;1602;;
PF1839;S;08/01/2020;1602;;
PF2940;S;08/01/2020;1605;;
PF0554;S;08/01/2020;1607;;
PF4099;S;08/01/2020;1608;;
PF0588;S;08/01/2020;1608;;
PF1840;S;08/01/2020;1610;;
PF1168;S;08/01/2020;1611;;
PF2919;S;08/01/2020;1612;;
PF5058;S;08/01/2020;1612;;
PF2920;S;08/01/2020;1614;;
PF4019;S;08/01/2020;1614;;
PF2952;S;08/01/2020;1614;;
PF0541;S;09/01/2020;1618;;
PF0547;S;09/01/2020;1716;;
PF0552;S;09/01/2020;1716;;
PF0548;S;09/01/2020;1719;;
PF1897;S;09/01/2020;1727;;
PF0588;S;09/01/2020;1730;;
PF1897;S;09/01/2020;1730;;
PF2952;S;09/01/2020;1735;;
PF5059;S;09/01/2020;1735;;
PF1765;S;09/01/2020;1803;;
PF2068;;10/01/2020;0557;;
PF0534;E;10/01/2020;0652;;
PF0536;E;10/01/2020;0704;;
PF0548;E;10/01/2020;0706;;
PF0535;E;10/01/2020;0706;;
PF0540;E;10/01/2020;0706;;
PF0552;E;10/01/2020;0710;;
PF1551;E;10/01/2020;0710;;
PF6528;E;10/01/2020;0710;;
PF0532;E;10/01/2020;0711;;
PF2901;E;10/01/2020;0711;;
PF0555;E;10/01/2020;0712;;
PF0579;E;10/01/2020;0716;;
PF1713;E;10/01/2020;0716;;
PF0533;E;10/01/2020;0716;;
PF1559;E;10/01/2020;0719;;
PF5059;E;10/01/2020;0719;;
PF0580;E;10/01/2020;0721;;
PF1714;E;10/01/2020;0721;;
PF0537;E;10/01/2020;0721;;
PF4848;E;10/01/2020;0721;;
PF0576;E;10/01/2020;0722;;
PF0554;E;10/01/2020;0723;;
PF0547;E;10/01/2020;0723;;
PF1168;E;10/01/2020;0723;;
PF3739;E;10/01/2020;0723;;
PF1556;E;10/01/2020;0723;;
PF0588;E;10/01/2020;0723;;
PF1839;E;10/01/2020;0723;;
PF5860;E;10/01/2020;0723;;
PF1840;E;10/01/2020;0724;;
PF2940;E;10/01/2020;0724;;
PF4218;E;10/01/2020;0724;;
PF0530;E;10/01/2020;0727;;
PF0581;E;10/01/2020;0727;;
PF4019;E;10/01/2020;0728;;
PF4099;E;10/01/2020;0728;;
PF3686;E;10/01/2020;0728;;
PF0563;E;10/01/2020;0728;;
PF1897;E;10/01/2020;0728;;
PF2920;E;10/01/2020;0731;;
PF0537;A;10/01/2020;1235;;
PF6528;A;10/01/2020;1235;;
PF6528;A;10/01/2020;1235;;
PF0552;A;10/01/2020;1236;;
PF0547;A;10/01/2020;1236;;
PF4848;A;10/01/2020;1236;;
PF1551;A;10/01/2020;1237;;
PF1556;A;10/01/2020;1241;;
PF1559;A;10/01/2020;1244;;
PF4099;A;10/01/2020;1244;;
PF2919;A;10/01/2020;1244;;
PF2940;A;10/01/2020;1244;;
PF3739;A;10/01/2020;1245;;
PF0555;A;10/01/2020;1253;;
PF5058;A;10/01/2020;1254;;
PF0581;A;10/01/2020;1254;;
PF0553;A;10/01/2020;1254;;
PF0554;A;10/01/2020;1254;;
PF4218;A;10/01/2020;1303;;
PF1551;A;10/01/2020;1303;;
PF2901;A;10/01/2020;1303;;
PF4848;A;10/01/2020;1303;;
PF4019;A;10/01/2020;1303;;
PF0547;A;10/01/2020;1303;;
PF1168;A;10/01/2020;1304;;
PF0552;A;10/01/2020;1304;;
PF0579;A;10/01/2020;1314;;
PF1551;S;13/01/2020;1618;;
PF0548;S;13/01/2020;1618;;
PF1559;S;13/01/2020;1620;;
PF1559;S;13/01/2020;1620;;
PF3739;S;13/01/2020;1620;;
PF0541;S;13/01/2020;1626;;
PF2919;S;13/01/2020;1658;;
PF5059;S;13/01/2020;1721;;
PF1714;S;13/01/2020;1800;;
PF0552;S;13/01/2020;1801;;
PF1765;S;13/01/2020;1802;;
PF0580;S;13/01/2020;2227;;
PF1897;S;13/01/2020;2227;;
PF2068;;14/01/2020;0558;;
PF0534;E;14/01/2020;0648;;
PF0588;E;14/01/2020;0656;;
PF1551;E;14/01/2020;0701;;
PF5059;E;14/01/2020;0703;;
PF0548;E;14/01/2020;0705;;
PF0535;E;14/01/2020;0708;;
PF0540;E;14/01/2020;0708;;
PF4848;E;14/01/2020;0709;;
PF0532;E;14/01/2020;0710;;
PF0554;E;14/01/2020;0710;;
PF0534;A;14/01/2020;1208;;
PF5860;A;14/01/2020;1209;;
PF0536;A;14/01/2020;1209;;
PF0533;A;14/01/2020;1210;;
PF1839;A;14/01/2020;1215;;
PF2068;A;14/01/2020;1215;;
PF0588;A;14/01/2020;1215;;
PF1897;A;14/01/2020;1215;;
PF1897;A;14/01/2020;1215;;
PF0540;A;14/01/2020;1215;;
PF1840;A;14/01/2020;1215;;
PF1765;A;14/01/2020;1215;;
PF0530;A;14/01/2020;1219;;
PF0580;A;14/01/2020;1227;;
PF0580;A;14/01/2020;1227;;
PF0553;A;14/01/2020;1229;;
PF0552;A;14/01/2020;1230;;
PF2920;A;14/01/2020;1231;;
PF1559;A;14/01/2020;1231;;
PF0581;A;14/01/2020;1231;;
PF0554;A;14/01/2020;1231;;
PF2952;A;14/01/2020;1233;;
PF0576;A;14/01/2020;1234;;
PF0578;A;14/01/2020;1234;;
PF5058;A;14/01/2020;1236;;
PF0537;A;14/01/2020;1237;;
PF0537;A;14/01/2020;1237;;
PF1556;A;14/01/2020;1237;;
PF2901;A;14/01/2020;1237;;
PF4019;A;14/01/2020;1237;;
PF1168;A;14/01/2020;1238;;
PF1551;A;14/01/2020;1238;;
PF4218;A;14/01/2020;1238;;
PF4099;A;14/01/2020;1238;;
PF4848;A;14/01/2020;1238;;
PF6528;A;14/01/2020;1239;;
PF6528;A;14/01/2020;1239;;
PF0532;A;14/01/2020;1243;;
PF0532;A;14/01/2020;1243;;
PF0581;A;14/01/2020;1253;;
PF0554;A;14/01/2020;1253;;
PF0553;A;14/01/2020;1253;;
PF5058;A;14/01/2020;1253;;
PF2919;A;14/01/2020;1255;;
PF0535;A;14/01/2020;1308;;
PF2952;A;14/01/2020;1309;;
PF1551;A;14/01/2020;1309;;
PF4019;A;14/01/2020;1309;;
PF1168;A;14/01/2020;1309;;
PF2901;A;14/01/2020;1309;;
PF4848;A;14/01/2020;1309;;
PF1765;S;14/01/2020;1803;;
PF0532;S;14/01/2020;1803;;
PF0530;S;14/01/2020;1806;;
PF0553;S;14/01/2020;1806;;
PF0581;S;14/01/2020;1806;;
PF0581;S;14/01/2020;1814;;
PF0553;S;14/01/2020;1814;;
PF0530;S;14/01/2020;1814;;
PF2068;E;15/01/2020;0600;;
PF0534;E;15/01/2020;0643;;
PF1551;E;15/01/2020;0700;;
PF4219;E;15/01/2020;0700;;
PF0540;E;15/01/2020;0704;;
PF0535;E;15/01/2020;0707;;
PF5059;E;15/01/2020;0709;;
PF2901;E;15/01/2020;0709;;
PF0532;E;15/01/2020;0709;;
PF0552;E;15/01/2020;0709;;
PF0555;E;15/01/2020;0709;;
PF1559;E;15/01/2020;0710;;
PF1559;E;15/01/2020;0710;;
PF6528;E;15/01/2020;0713;;
PF0588;E;15/01/2020;0713;;
PF0536;E;15/01/2020;0714;;
PF0537;E;15/01/2020;0715;;
PF0580;E;15/01/2020;0717;;
PF5860;E;15/01/2020;0717;;
PF4848;E;15/01/2020;0717;;
PF4848;E;15/01/2020;0717;;
PF1713;E;15/01/2020;0717;;
PF0548;E;15/01/2020;0718;;
PF0533;E;15/01/2020;0719;;
PF1714;E;15/01/2020;0719;;
PF1840;E;15/01/2020;0719;;
PF1168;E;15/01/2020;0720;;
PF2952;E;15/01/2020;0721;;
PF2919;E;15/01/2020;0721;;
PF0554;E;15/01/2020;0722;;
PF1839;E;15/01/2020;0722;;
PF2940;E;15/01/2020;0722;;
PF0578;E;15/01/2020;0722;;
PF0576;E;15/01/2020;0722;;
PF0541;E;15/01/2020;0723;;
PF0547;E;15/01/2020;0723;;
PF0581;E;15/01/2020;0725;;
PF1897;E;15/01/2020;0727;;
PF3686;E;15/01/2020;0728;;
PF4019;E;15/01/2020;0728;;
PF4099;E;15/01/2020;0728;;
PF2920;E;15/01/2020;0728;;
PF5058;E;15/01/2020;0728;;
PF5058;A;15/01/2020;1232;;
PF2919;A;15/01/2020;1234;;
PF2920;A;15/01/2020;1234;;
PF0547;A;15/01/2020;1234;;
PF2940;A;15/01/2020;1234;;
PF0553;A;15/01/2020;1235;;
PF0554;A;15/01/2020;1235;;
PF0581;A;15/01/2020;1236;;
PF0581;A;15/01/2020;1236;;
PF4848;A;15/01/2020;1238;;
PF4019;A;15/01/2020;1239;;
PF1168;A;15/01/2020;1239;;
PF0552;A;15/01/2020;1239;;
PF2901;A;15/01/2020;1239;;
PF4099;A;15/01/2020;1239;;
PF1556;A;15/01/2020;1240;;
PF1551;A;15/01/2020;1241;;
PF0555;A;15/01/2020;1252;;
PF5058;A;15/01/2020;1252;;
PF0581;A;15/01/2020;1257;;
PF0553;A;15/01/2020;1257;;
PF0554;A;15/01/2020;1257;;
PF2901;A;15/01/2020;1305;;
PF1168;A;15/01/2020;1305;;
PF1556;A;15/01/2020;1305;;
PF0552;A;15/01/2020;1305;;
PF4099;A;15/01/2020;1305;;
PF4848;A;15/01/2020;1305;;
PF1551;A;15/01/2020;1305;;
PF4019;A;15/01/2020;1305;;
PF0579;A;15/01/2020;1313;;
PF0579;A;15/01/2020;1319;;
PF4218;A;15/01/2020;1353;;
PF4218;A;15/01/2020;1417;;
PF2068;A;15/01/2020;1431;;
PF0555;S;15/01/2020;1600;;
PF0533;S;15/01/2020;1600;;
PF0536;S;15/01/2020;1600;;
PF5860;S;15/01/2020;1600;;
PF1840;S;15/01/2020;1601;;
PF1839;S;15/01/2020;1602;;
PF0535;S;15/01/2020;1602;;
PF6528;S;15/01/2020;1603;;
PF0532;S;15/01/2020;1603;;
